;Predictions;True labels;MRE
1522;0,032233573;0,03;0,07445245
1523;0,018137159;0,02;0,093142059
1524;0,046492517;0,05;0,07014966
1525;0,057936553;0,05;0,158731058
1526;0,051498942;0,05;0,029978842
1527;0,021163896;0,02;0,058194786
1528;0,046136521;0,05;0,077269584
1529;0,057540752;0,08;0,2807406
1530;0,051328778;0,05;0,026575565
1531;0,02079428;0,02;0,039713994
1532;0,053138457;0,08;0,335769285
1533;0,066988021;0,05;0,339760423
1534;0,025235308;0,02;0,261765417
1535;0,02952016;0,02;0,476007979
1536;0,031141553;0,02;0,557077654
1537;0,049692199;0,05;0,006156027
1538;0,047180157;0,05;0,056396857
1539;0,033863574;0,03;0,128785809
1540;0,055943303;0,05;0,118866056
1541;0,054595362;0,05;0,091907248
1542;0,050691392;0,05;0,013827845
1543;0,051775202;0,05;0,035504043
1544;0,040690694;0,05;0,18618612
1545;0,041236885;0,05;0,175262302
1546;0,071855024;0,08;0,101812206
1547;0,047309745;0,08;0,408628186
1548;0,035007268;0,03;0,16690894
1549;0,077725753;0,08;0,028428085
1550;0,053577799;0,03;0,785926645
1551;0,047610041;0,05;0,047799185
1552;0,057216894;0,05;0,144337878
1553;0,048417509;0,05;0,031649828
1554;0,069950804;0,05;0,399016082
1555;0,078629494;0,08;0,017131329
1556;0,074020579;0,08;0,074742757
1557;0,047332458;0,05;0,053350836
1558;0,063009195;0,03;1,100306501
1559;0,030538484;0,01;2,053848445
1560;0,066651657;0,08;0,166854285
1561;0,062188145;0,05;0,243762895
1562;0,030745119;0,03;0,024837295
1563;0,037157975;0,03;0,238599171
1564;0,052391309;0,05;0,047826186
1565;0,067065865;0,08;0,16167669
1566;0,041122172;0,02;1,056108601
1567;0,080038831;0,08;0,000485383
1568;0,05844868;0,05;0,168973595
1569;0,079049081;0,08;0,011886492
1570;0,06916745;0,08;0,135406874
1571;0,060278919;0,03;1,009297286
1572;0,049288154;0,03;0,642938455
1573;0,036923554;0,02;0,84617769
1574;0,111096628;0,13;0,145410554
1575;0,064557239;0,03;1,15190798
1576;0,040737774;0,03;0,357925807
1577;0,055744361;0,08;0,303195486
1578;0,072277069;0,05;0,445541382
1579;0,063430168;0,05;0,268603355
1580;0,06454587;0,08;0,193176627
1581;0,086881548;0,08;0,086019352
1582;0,041067876;0,05;0,178642482
1583;0,030653926;0,05;0,386921488
1584;0,070568286;0,05;0,411365718
1585;0,051244929;0,03;0,708164314
1586;0,043918163;0,03;0,463938753
1587;0,044771016;0,02;1,238550782
1588;0,024986202;0,03;0,167126603
1589;0,053358674;0,05;0,067173481
1590;0,053428113;0,05;0,068562269
1591;0,031423174;0,05;0,371536523
1592;0,045446213;0,03;0,514873778
1593;0,045305084;0,08;0,433686445
1594;0,057989992;0,08;0,275125097
1595;0,046281554;0,05;0,074368924
1596;0,064761065;0,08;0,190486688
1597;0,032250397;0,03;0,07501323
1598;0,047958739;0,05;0,040825218
1599;0,054721966;0,08;0,31597542
1600;0,050685789;0,08;0,366427632
1601;0,031448547;0,03;0,048284893
1602;0,051221024;0,03;0,707367475
1603;0,047347542;0,05;0,053049162
1604;0,031305753;0,03;0,04352509
1605;0,072669484;0,08;0,091631453
1606;0,060451262;0,05;0,209025234
1607;0,051766038;0,08;0,352924526
1608;0,039196625;0,05;0,216067493
1609;0,033983391;0,03;0,132779693
1610;0,048352253;0,05;0,032954946
1611;0,067108102;0,05;0,342162043
1612;0,040222846;0,03;0,340761532
1613;0,045727145;0,03;0,524238164
1614;0,051468037;0,05;0,029360741
1615;0,030948734;0,03;0,031624464
1616;0,071634844;0,03;1,387828132
1617;0,047628999;0,05;0,047420025
1618;0,057357781;0,03;0,911926021
1619;0,008380163;0,03;0,720661218
1620;0,057898585;0,05;0,157971695
1621;0,039136019;0,05;0,217279628
1622;0,049877748;0,05;0,002445042
1623;0,049649853;0,05;0,007002935
1624;0,028153811;0,05;0,436923787
1625;0,047985155;0,05;0,040296897
1626;0,070122741;0,08;0,123465735
1627;0,034082562;0,03;0,136085391
1628;0,053215235;0,05;0,064304709
1629;0,066058122;0,05;0,321162432
1630;0,099796191;0,08;0,247452386
1631;0,047087364;0,03;0,569578797
1632;0,064780243;0,05;0,295604855
1633;0,082085133;0,08;0,026064157
1634;0,042464532;0,05;0,150709361
1635;0,034647018;0,03;0,154900591
1636;0,066050522;0,08;0,174368475
1637;0,048393279;0,03;0,61310931
1638;0,04731638;0,05;0,053672403
1639;0,04488479;0,05;0,102304205
1640;0,0448508;0,03;0,495026673
1641;0,04400643;0,05;0,119871408
1642;0,057672255;0,05;0,153445095
1643;0,049090914;0,05;0,018181711
1644;0,044554718;0,03;0,485157261
1645;0,054218419;0,08;0,322269764
1646;0,058924388;0,08;0,263445148
1647;0,046503019;0,03;0,55010062
1648;0,064655505;0,08;0,191806186
1649;0,033631444;0,05;0,32737112
1650;0,030583456;0,03;0,019448539
1651;0,044822332;0,05;0,10355337
1652;0,068692416;0,05;0,373848319
1653;0,072246917;0,08;0,096913543
1654;0,055219308;0,05;0,104386151
1655;0,036410257;0,03;0,213675241
1656;0,064083792;0,05;0,281675845
1657;0,062802486;0,05;0,256049722
1658;0,056781758;0,05;0,135635152
1659;0,058153734;0,05;0,163074672
1660;0,06440594;0,05;0,288118809
1661;0,033081166;0,03;0,102705548
1662;0,034026019;0,02;0,701300964
1663;0,057992183;0,05;0,159843653
1664;0,038092338;0,03;0,269744585
1665;0,032932386;0,03;0,097746193
1666;0,030798558;0,05;0,384028837
1667;0,042144082;0,05;0,15711835
1668;0,040162571;0,05;0,196748585
1669;0,048499025;0,05;0,030019492
1670;0,069505915;0,05;0,390118301
1671;0,049143363;0,03;0,638112093
1672;0,054842651;0,03;0,828088363
1673;0,041966945;0,03;0,398898164
1674;0,027061535;0,03;0,097948832
1675;0,045565806;0,03;0,518860211
1676;0,04663413;0,05;0,067317396
1677;0,046308246;0,03;0,543608184
1678;0,043646213;0,05;0,127075747
1679;0,030448016;0,03;0,014933859
1680;0,064975999;0,03;1,165866643
1681;0,035294555;0,05;0,294108897
1682;0,036776356;0,03;0,225878547
1683;0,025968147;0,05;0,480637051
1684;0,055185851;0,05;0,103717014
1685;0,06934046;0,05;0,3868092
1686;0,020798804;0,02;0,039940212
1687;0,054288134;0,05;0,08576268
1688;0,075685211;0,03;1,522840351
1689;0,02812703;0,03;0,062432349
1690;0,061175957;0,03;1,039198577
1691;0,094762087;0,05;0,895241737
1692;0,103257269;0,08;0,290715858
1693;0,126326576;0,13;0,028257109
1694;0,118618652;0,13;0,087548829
1695;0,034964211;0,03;0,16547371
1696;0,064527676;0,03;1,150922517
1697;0,033187006;0,05;0,336259887
1698;0,035651393;0,05;0,286972135
1699;0,035233594;0,05;0,29532811
1700;0,033326522;0,03;0,110884051
1701;0,035926633;0,03;0,197554419
1702;0,035264537;0,05;0,294709265
1703;0,034780361;0,05;0,304392785
1704;0,032524221;0,05;0,349515587
1705;0,034125201;0,05;0,317495972
1706;0,034076076;0,05;0,31847848
1707;0,031662442;0,05;0,366751164
1708;0,084963776;0,05;0,699275523
1709;0,053968541;0,05;0,079370826
1710;0,044705685;0,05;0,105886295
1711;0,078435585;0,08;0,019555189
1712;0,094155371;0,08;0,17694214
1713;0,100712754;0,08;0,258909423
1714;0,062362242;0,08;0,220471969
1715;0,058248125;0,05;0,1649625
1716;0,058377042;0,05;0,167540848
1717;0,063811302;0,03;1,127043406
1718;0,03606708;0,03;0,202235992
1719;0,053564429;0,05;0,071288586
1720;0,067439944;0,05;0,348798871
1721;0,033986092;0,05;0,320278168
1722;0,067889646;0,05;0,357792914
1723;0,043763187;0,03;0,458772893
1724;0,06991528;0,02;2,495763987
1725;0,053598631;0,08;0,33001711
1726;0,047993701;0,05;0,040125981
1727;0,059626501;0,05;0,192530021
1728;0,039857619;0,03;0,328587284
1729;0,057477649;0,05;0,149552986
1730;0,050190352;0,03;0,67301173
1731;0,071740404;0,08;0,103244953
1732;0,050352354;0,08;0,37059558
1733;0,052072451;0,05;0,04144901
1734;0,060587861;0,05;0,211757213
1735;0,061961431;0,05;0,239228621
1736;0,072697058;0,05;0,453941166
1737;0,032764405;0,02;0,638220251
1738;0,083903506;0,08;0,04879383
1739;0,075863212;0,08;0,051709846
1740;0,053487305;0,03;0,782910153
1741;0,046223737;0,02;1,311186865
1742;0,069324508;0,08;0,133443646
1743;0,046746939;0,05;0,065061212
1744;0,054553855;0,05;0,091077104
1745;0,049019367;0,03;0,633978883
1746;0,101825945;0,08;0,272824313
1747;0,111741997;0,13;0,140446175
1748;0,092877246;0,08;0,16096558
1749;0,105192184;0,08;0,314902306
1750;0,056377936;0,05;0,127558723
1751;0,033789951;0,03;0,126331712
1752;0,085018821;0,13;0,346009069
1753;0,041094158;0,05;0,178116843
1754;0,044231143;0,05;0,115377143
1755;0,046957046;0,03;0,56523486
1756;0,038193576;0,03;0,273119201
1757;0,043522708;0,03;0,450756937
1758;0,076361559;0,05;0,527231187
1759;0,063866809;0,08;0,201664887
1760;0,066330306;0,08;0,170871172
1761;0,071107209;0,08;0,111159891
1762;0,062165909;0,08;0,222926144
1763;0,050601505;0,05;0,012030095
1764;0,059012175;0,08;0,262347817
1765;0,066784047;0,05;0,335680932
1766;0,071730696;0,03;1,391023189
1767;0,070290424;0,08;0,121369701
1768;0,045297541;0,03;0,509918024
1769;0,038247205;0,03;0,274906844
1770;0,036909401;0,03;0,230313381
1771;0,032284211;0,05;0,354315773
1772;0,058766849;0,05;0,175336987
1773;0,053963676;0,05;0,079273522
1774;0,092875853;0,05;0,857517064
1775;0,061086778;0,05;0,221735552
1776;0,047412511;0,03;0,580417032
1777;0,024996081;0,03;0,166797288
1778;0,029604567;0,05;0,407908656
1779;0,03575477;0,03;0,191825668
1780;0,03600879;0,03;0,200293005
1781;0,026073338;0,02;0,303666923
1782;0,073698416;0,08;0,078769796
1783;0,066723019;0,05;0,334460378
1784;0,05297672;0,05;0,059534401
1785;0,041127689;0,05;0,177446216
1786;0,034351915;0,03;0,145063837
1787;0,037454639;0,03;0,248487954
1788;0,038336739;0,02;0,916836947
1789;0,069223851;0,08;0,134701863
1790;0,049906373;0,03;0,663545767
1791;0,029097656;0,02;0,454882789
1792;0,038190275;0,08;0,522621557
1793;0,024324164;0,03;0,18919454
1794;0,039720982;0,05;0,205580354
1795;0,072508484;0,08;0,093643948
1796;0,053255402;0,05;0,065108031
1797;0,038220856;0,03;0,274028545
1798;0,038336739;0,02;0,916836947
1799;0,069765262;0,08;0,127934221
1800;0,047025695;0,05;0,059486091
1801;0,051987235;0,03;0,732907817
1802;0,059800383;0,05;0,196007654
1803;0,050058424;0,03;0,668614149
1804;0,029182037;0,03;0,027265422
1805;0,037654903;0,02;0,882745139
1806;0,046459071;0,05;0,070818573
1807;0,035847548;0,03;0,19491828
1808;0,051481903;0,05;0,029638052
1809;0,072726019;0,05;0,454520375
1810;0,036616154;0,05;0,26767692
1811;0,040647879;0,02;1,032393962
1812;0,032774523;0,05;0,344509542
1813;0,038175419;0,03;0,272513966
1814;0,044800188;0,05;0,103996232
1815;0,053845093;0,05;0,076901853
1816;0,059573583;0,08;0,255330209
1817;0,042763978;0,05;0,144720435
1818;0,046968266;0,03;0,565608879
1819;0,049118817;0,05;0,017623663
1820;0,034944087;0,03;0,164802909
1821;0,065162785;0,05;0,303255707
1822;0,047178324;0,08;0,410270946
1823;0,073957726;0,05;0,479154527
1824;0,033152193;0,05;0,336956143
1825;0,02173228;0,01;1,173228003
1826;0,041128099;0,05;0,177438021
1827;0,020707177;0,02;0,03535885
1828;0,033237655;0,05;0,335246906
1829;0,05176793;0,05;0,035358608
1830;0,068505302;0,05;0,370106041
1831;0,05400043;0,03;0,800014327
1832;0,031688064;0,02;0,584403217
1833;0,063392788;0,05;0,267855763
1834;0,051764868;0,05;0,035297364
1835;0,042789143;0,03;0,426304753
1836;0,051173542;0,05;0,023470834
1837;0,076020561;0,05;0,520411223
1838;0,073378272;0,05;0,467565447
1839;0,106606103;0,05;1,13212207
1840;0,093305871;0,05;0,866117418
1841;0,042857029;0,03;0,428567618
1842;0,050927933;0,05;0,018558666
1843;0,040137909;0,03;0,337930312
1844;0,03195386;0,03;0,065128669
1845;0,043312278;0,05;0,133754447
1846;0,068337306;0,08;0,14578367
1847;0,056655653;0,05;0,133113056
1848;0,079242006;0,08;0,009474926
1849;0,047268074;0,03;0,575602467
1850;0,045651305;0,03;0,521710182
1851;0,071784183;0,05;0,435683668
1852;0,055340022;0,05;0,106800437
1853;0,032971941;0,03;0,099064698
1854;0,059796877;0,08;0,252539035
1855;0,065969437;0,08;0,175382033
1856;0,070888616;0,08;0,113892298
1857;0,021956448;0,05;0,56087105
1858;0,09260828;0,08;0,157603506
1859;0,104001448;0,08;0,300018094
1860;0,045224894;0,03;0,507496461
1861;0,06360279;0,08;0,204965122
1862;0,064404763;0,05;0,288095266
1863;0,025672602;0,02;0,283630077
1864;0,016120432;0,03;0,462652269
1865;0,033597019;0,03;0,119900619
1866;0,059291489;0,05;0,185829788
1867;0,026638243;0,02;0,331912167
1868;0,013040244;0,02;0,347987818
1869;0,042138435;0,05;0,157231301
1870;0,037776429;0,08;0,527794635
1871;0,036963303;0,05;0,260733947
1872;0,046057023;0,08;0,424287211
1873;0,071901575;0,08;0,101230316
1874;0,040991485;0,05;0,180170298
1875;0,063551694;0,05;0,271033883
1876;0,048916567;0,05;0,021668658
1877;0,060652576;0,08;0,241842795
1878;0,051875234;0,05;0,037504673
1879;0,056035344;0,08;0,299558206
1880;0,055386044;0,05;0,107720882
1881;0,079940572;0,05;0,598811448
1882;0,067419931;0,08;0,157250859
1883;0,050692797;0,05;0,013855934
1884;0,031720448;0,05;0,365591034
1885;0,051311899;0,08;0,358601263
1886;0,074366711;0,08;0,070416111
1887;0,033139717;0,05;0,337205663
1888;0,051844262;0,05;0,036885232
1889;0,058227725;0,03;0,940924178
1890;0,052445211;0,05;0,04890421
1891;0,03148938;0,02;0,574468985
1892;0,042318635;0,05;0,153627306
1893;0,031067668;0,03;0,035588918
1894;0,033147458;0,08;0,585656775
1895;0,038635932;0,05;0,227281362
1896;0,04233392;0,05;0,153321609
1897;0,043973938;0,08;0,45032578
1898;0,030415846;0,03;0,013861534
1899;0,046020061;0,05;0,079598784
1900;0,062432375;0,05;0,248647496
1901;0,032053836;0,03;0,06846119
1902;0,044667885;0,03;0,48892949
1903;0,043582059;0,03;0,452735315
1904;0,049809337;0,03;0,660311222
1905;0,04717125;0,05;0,056575
1906;0,047235012;0,03;0,574500402
1907;0,037545841;0,05;0,249083176
1908;0,053043716;0,05;0,060874313
1909;0,047091719;0,08;0,411353515
1910;0,048380416;0,05;0,032391682
1911;0,051920637;0,05;0,03841275
1912;0,038614761;0,03;0,287158703
1913;0,075843349;0,08;0,051958136
1914;0,083008327;0,08;0,037604082
1915;0,018476671;0,01;0,847667061
1916;0,030739371;0,03;0,024645691
1917;0,033095382;0,03;0,103179405
1918;0,078514442;0,08;0,018569477
1919;0,030801902;0,03;0,026730053
1920;0,049353462;0,05;0,012930766
1921;0,042360146;0,03;0,412004853
1922;0,055951402;0,03;0,86504672
1923;0,026957981;0,02;0,347899064
1924;0,045321852;0,05;0,093562961
1925;0,077488445;0,13;0,40393504
1926;0,018178171;0,03;0,394060982
1927;0,046471599;0,03;0,549053316
1928;0,048299186;0,05;0,034016281
1929;0,052032348;0,05;0,040646955
1930;0,01005222;0,03;0,664926001
1931;0,046057887;0,03;0,535262913
1932;0,055873904;0,05;0,117478088
1933;0,050309762;0,02;1,515488118
1934;0,081698157;0,05;0,633963138
1935;0,040301315;0,03;0,343377183
1936;0,061062664;0,05;0,221253276
1937;0,05178031;0,05;0,035606191
1938;0,047334064;0,08;0,408324203
1939;0,069315024;0,08;0,133562203
1940;0,070878275;0,08;0,114021566
1941;0,072539806;0,05;0,450796127
1942;0,052045751;0,05;0,040915027
1943;0,062791489;0,05;0,255829781
1944;0,054514572;0,05;0,09029144
1945;0,052266665;0,03;0,74222216
1946;0,050867006;0,05;0,017340124
1947;0,047698181;0,03;0,589939371
1948;0,0516668;0,03;0,722226664
1949;0,040111747;0,03;0,337058221
1950;0,033494785;0,03;0,116492848
1951;0,05383246;0,08;0,327094248
1952;0,079866305;0,08;0,001671188
1953;0,04087783;0,02;1,043891512
1954;0,049177382;0,03;0,639246071
1955;0,045478355;0,03;0,515945171
1956;0,042396735;0,05;0,152065292
1957;0,033570379;0,03;0,119012634
1958;0,041079901;0,05;0,178401977
1959;0,057356995;0,05;0,147139892
1960;0,029153304;0,03;0,028223194
1961;0,06682495;0,08;0,164688122
1962;0,042753741;0,05;0,144925177
1963;0,036329057;0,05;0,273418859
1964;0,046876438;0,03;0,562547932
1965;0,073328808;0,05;0,466576159
1966;0,039054908;0,05;0,218901843
1967;0,046775229;0,08;0,415309634
1968;0,081082761;0,13;0,376286452
1969;0,041976087;0,03;0,399202893
1970;0,062283032;0,02;2,114151582
1971;0,030709341;0,03;0,023644706
1972;0,044978581;0,05;0,100428373
1973;0,035537787;0,03;0,184592893
1974;0,051580131;0,08;0,355248362
1975;0,03000919;0,03;0,000306321
1976;0,050545204;0,03;0,684840148
1977;0,057427105;0,03;0,914236819
1978;0,03985782;0,03;0,328593989
1979;0,044938967;0,03;0,497965554
1980;0,048247561;0,05;0,035048783
1981;0,044556066;0,03;0,485202213
1982;0,049816608;0,05;0,003667831
1983;0,050205797;0,05;0,004115939
1984;0,049834039;0,05;0,003319219
1985;0,046182606;0,05;0,076347873
1986;0,066614561;0,05;0,332291216
1987;0,045693435;0,03;0,523114492
1988;0,05495283;0,05;0,099056602
1989;0,023501528;0,03;0,216615719
1990;0,043877322;0,05;0,122453555
1991;0,046410464;0,03;0,547015458
1992;0,04894137;0,05;0,021172598
1993;0,048362188;0,05;0,032756239
1994;0,034361389;0,03;0,145379618
1995;0,074076489;0,08;0,074043892
1996;0,043279156;0,05;0,134416878
1997;0,030815875;0,05;0,383682497
1998;0,053218599;0,03;0,773953314
1999;0,060129739;0,05;0,202594787
2000;0,048977166;0,02;1,448858321
2001;0,055582918;0,03;0,852763941
2002;0,039820533;0,03;0,327351108
2003;0,058156036;0,03;0,938534528
2004;0,061767064;0,03;1,058902134
2005;0,03479524;0,03;0,159841319
2006;0,044345208;0,03;0,478173584
2007;0,04225155;0,03;0,408384989
2008;0,057426803;0,03;0,91422676
2009;0,050254777;0,05;0,005095541
2010;0,055329837;0,05;0,106596738
2011;0,048527531;0,05;0,029449373
2012;0,044870254;0,03;0,495675122
2013;0,049764108;0,05;0,004717842
2014;0,053657196;0,05;0,073143929
2015;0,054584324;0,05;0,091686487
2016;0,043234766;0,03;0,441158851
2017;0,038733713;0,03;0,291123778
2018;0,071599051;0,03;1,386635045
2019;0,033416733;0,03;0,113891105
2020;0,066311739;0,08;0,171103258
2021;0,048371345;0,05;0,032573104
2022;0,054988358;0,03;0,832945272
2023;0,048047077;0,03;0,60156923
2024;0,051730193;0,05;0,034603864
2025;0,067826651;0,05;0,356533021
2026;0,060875468;0,03;1,029182265
2027;0,049820092;0,05;0,003598168
2028;0,050096791;0,03;0,669893041
2029;0,04633943;0,03;0,544647664
2030;0,0480677;0,05;0,038645998
2031;0,051735025;0,05;0,034700498
2032;0,040010959;0,05;0,199780822
2033;0,055589162;0,05;0,111783236
2034;0,050631188;0,03;0,687706262
2035;0,049848706;0,05;0,003025889
2036;0,059698895;0,03;0,989963154
2037;0,035083525;0,03;0,169450829
2038;0,036464795;0,05;0,270704091
2039;0,041976146;0,03;0,39920488
2040;0,056285799;0,05;0,125715971
2041;0,029268136;0,05;0,414637275
2042;0,038185827;0,03;0,272860914
2043;0,07758411;0,05;0,551682204
2044;0,051500559;0,08;0,356243014
2045;0,066353582;0,05;0,327071637
2046;0,038856082;0,03;0,295202722
2047;0,043794487;0,05;0,124110267
2048;0,055523384;0,05;0,110467687
2049;0,042228222;0,05;0,155435562
2050;0,068375736;0,08;0,145303294
2051;0,051392451;0,03;0,713081698
2052;0,046382219;0,05;0,072355628
2053;0,062611803;0,05;0,252236068
2054;0,056834169;0,03;0,894472291
2055;0,045381173;0,03;0,512705783
2056;0,057569087;0,03;0,918969552
2057;0,05462572;0,05;0,092514396
2058;0,05277735;0,08;0,340283126
2059;0,046939466;0,05;0,061210677
2060;0,054980114;0,05;0,099602282
2061;0,048231322;0,05;0,035373554
2062;0,056672435;0,03;0,889081175
2063;0,033472121;0,05;0,330557585
2064;0,064488135;0,05;0,289762706
2065;0,043641299;0,03;0,454709967
2066;0,065373115;0,05;0,307462305
2067;0,067196995;0,05;0,3439399
2068;0,053946059;0,03;0,798201973
2069;0,057634193;0,02;1,881709673
2070;0,033742256;0,03;0,124741882
2071;0,079498023;0,08;0,006274715
2072;0,055868328;0,03;0,862277587
2073;0,062835231;0,05;0,256704628
2074;0,038411245;0,03;0,280374825
2075;0,053541113;0,05;0,070822254
2076;0,049711064;0,03;0,65703545
2077;0,084001496;0,08;0,050018705
2078;0,064187579;0,03;1,139585962
2079;0,059692804;0,05;0,193856075
2080;0,085209794;0,08;0,065122429
2081;0,079459108;0,08;0,006761145
2082;0,059124287;0,03;0,970809574
2083;0,043360651;0,02;1,168032527
2084;0,042940624;0,05;0,141187519
2085;0,036410112;0,03;0,213670398
2086;0,049901567;0,03;0,66338558
2087;0,044035554;0,03;0,467851798
2088;0,063869841;0,03;1,128994713
2089;0,069311962;0,03;1,310398718
2090;0,048769277;0,03;0,625642553
2091;0,07882268;0,08;0,014716502
2092;0,066451922;0,05;0,329038441
2093;0,055460803;0,03;0,84869344
2094;0,065087602;0,03;1,169586718
2095;0,033401161;0,03;0,113372048
2096;0,053678446;0,08;0,329019431
2097;0,05875764;0,05;0,175152808
2098;0,045527413;0,05;0,08945173
2099;0,05118436;0,03;0,706145331
2100;0,043651223;0,05;0,126975536
2101;0,05161709;0,05;0,032341793
2102;0,058071077;0,05;0,161421537
2103;0,02425612;0,05;0,51487761
2104;0,068261243;0,05;0,365224868
2105;0,034364417;0,05;0,312711656
2106;0,058196768;0,05;0,163935363
2107;0,048718106;0,05;0,02563788
2108;0,058461882;0,05;0,169237643
2109;0,044321224;0,02;1,216061205
2110;0,050637998;0,05;0,012759954
2111;0,046503086;0,03;0,550102855
2112;0,049694613;0,05;0,006107748
2113;0,062901482;0,05;0,25802964
2114;0,047048934;0,03;0,568297793
2115;0,068362892;0,05;0,367257833
2116;0,035654858;0,05;0,286902845
2117;0,062768556;0,05;0,255371124
2118;0,049501717;0,05;0,009965658
2119;0,053346731;0,03;0,778224359
2120;0,047011077;0,05;0,059778452
2121;0,063530333;0,05;0,270606667
2122;0,057263184;0,05;0,145263687
2123;0,047237173;0,05;0,055256546
2124;0,067402251;0,05;0,348045021
2125;0,077151835;0,05;0,543036699
2126;0,052323673;0,05;0,046473458
2127;0,034543578;0,05;0,309128448
2128;0,036921684;0,03;0,23072279
2129;0,046555921;0,05;0,068881571
2130;0,060256884;0,05;0,20513767
2131;0,066962957;0,05;0,339259148
2132;0,044598542;0,05;0,108029157
2133;0,046214774;0,03;0,540492475
2134;0,063939326;0,05;0,27878651
2135;0,074217208;0,08;0,072284903
2136;0,029630894;0,05;0,407382123
2137;0,037898481;0,05;0,242030382
2138;0,053078357;0,03;0,769278571
2139;0,042353105;0,05;0,152937904
2140;0,074812502;0,08;0,064843729
2141;0,07844834;0,08;0,019395746
2142;0,051705733;0,03;0,723524431
2143;0,069907486;0,08;0,12615642
2144;0,059928708;0,08;0,250891153
2145;0,033730704;0,03;0,124356811
2146;0,044119325;0,05;0,117613509
2147;0,047115825;0,05;0,057683498
2148;0,052109994;0,08;0,348625075
2149;0,059287161;0,08;0,258910492
2150;0,060003307;0,05;0,200066134
2151;0,066341437;0,03;1,211381247
2152;0,056310616;0,05;0,126212329
2153;0,052806135;0,02;1,640306763
2154;0,030451309;0,03;0,015043631
2155;0,04806792;0,05;0,038641602
2156;0,065474086;0,05;0,30948171
2157;0,08104714;0,08;0,013089251
2158;0,040439975;0,08;0,494500319
2159;0,039656661;0,03;0,321888715
2160;0,075350232;0,05;0,507004648
2161;0,031184129;0,03;0,039470981
2162;0,05990861;0,08;0,251142377
2163;0,062347114;0,08;0,220661074
2164;0,030440832;0,03;0,014694385
2165;0,094691485;0,08;0,183643565
2166;0,079245791;0,08;0,009427615
2167;0,068448111;0,08;0,144398607
2168;0,041241691;0,03;0,374723017
2169;0,059754893;0,05;0,195097864
2170;0,039124828;0,05;0,217503443
2171;0,058912035;0,05;0,178240702
2172;0,074813962;0,08;0,064825475
2173;0,080650225;0,08;0,008127816
2174;0,060047857;0,08;0,249401782
2175;0,086835109;0,13;0,332037625
2176;0,074540719;0,08;0,068241008
2177;0,061771158;0,08;0,227860523
2178;0,038889881;0,05;0,222202376
2179;0,059005104;0,05;0,18010208
2180;0,085494727;0,08;0,068684086
2181;0,035480924;0,03;0,182697465
2182;0,03580879;0,03;0,193626349
2183;0,07093817;0,05;0,418763399
2184;0,044531055;0,05;0,109378904
2185;0,05949961;0,05;0,189992204
2186;0,051747404;0,05;0,034948081
2187;0,059510112;0,08;0,256123602
2188;0,050639536;0,05;0,012790725
2189;0,048294783;0,05;0,034104347
2190;0,057884462;0,05;0,157689244
2191;0,057938062;0,05;0,158761233
2192;0,05995921;0,05;0,199184209
2193;0,05356282;0,03;0,785427332
2194;0,079320669;0,08;0,008491635
2195;0,102322735;0,08;0,279034186
2196;0,074099645;0,08;0,073754437
2197;0,061020028;0,05;0,220400557
2198;0,051604766;0,05;0,032095328
2199;0,039401948;0,03;0,313398282
2200;0,040288776;0,05;0,194224477
2201;0,088250533;0,08;0,103131659
2202;0,046428781;0,05;0,07142438
2203;0,04521063;0,05;0,095787406
2204;0,087066151;0,08;0,08832689
2205;0,051097803;0,05;0,021956056
2206;0,046982117;0,05;0,06035766
2207;0,05274285;0,05;0,054857001
2208;0,12597312;0,08;0,574664004
2209;0,080768786;0,05;0,615375727
2210;0,053851269;0,02;1,692563459
2211;0,029191552;0,03;0,026948276
2212;0,061654236;0,05;0,233084723
2213;0,05404003;0,08;0,324499629
2214;0,055943582;0,03;0,864786074
2215;0,043311168;0,05;0,13377665
2216;0,077870816;0,08;0,0266148
2217;0,041480374;0,03;0,38267912
2218;0,025385519;0,05;0,49228961
2219;0,069854304;0,08;0,126821198
2220;0,037186041;0,05;0,256279171
2221;0,073939137;0,08;0,075760785
2222;0,069738969;0,08;0,128262885
2223;0,035821043;0,03;0,194034765
2224;0,039524451;0,05;0,209510982
2225;0,057145435;0,05;0,142908707
2226;0,064287223;0,05;0,285744458
2227;0,044454601;0,03;0,481820022
2228;0,066606902;0,08;0,16741373
2229;0,063515082;0,08;0,206061475
2230;0,064167261;0,08;0,197909236
2231;0,041653797;0,05;0,166924059
2232;0,044818439;0,05;0,103631228
2233;0,093720049;0,05;0,874400973
2234;0,051397908;0,05;0,02795817
2235;0,039792519;0,05;0,204149619
2236;0,058817398;0,08;0,264782527
2237;0,039549351;0,05;0,209012985
2238;0,063614756;0,05;0,272295117
2239;0,067028165;0,08;0,162147939
2240;0,063580722;0,05;0,271614432
2241;0,064018026;0,08;0,199774675
2242;0,086794674;0,05;0,735893488
2243;0,066538349;0,08;0,16827064
2244;0,080968119;0,08;0,01210149
2245;0,070781045;0,08;0,115236942
2246;0,049825177;0,03;0,66083922
2247;0,072816119;0,05;0,456322372
2248;0,042779267;0,03;0,425975561
2249;0,063019663;0,08;0,212254211
2250;0,029136151;0,03;0,028794964
2251;0,047865592;0,03;0,595519731
2252;0,060195144;0,03;1,006504809
2253;0,050906591;0,08;0,363667611
2254;0,072424822;0,05;0,448496431
2255;0,051311679;0,05;0,026233584
2256;0,06582249;0,05;0,316449791
2257;0,067064382;0,08;0,161695223
